Open,High,Low,Close,Adj Close,Volume
143.875,144.640625,139.75,141.0625,92.43087768554688,10014900
141.3125,141.3125,139.375,140.0,91.73468780517578,4508000
140.09375,141.25,137.6875,137.6875,90.21942138671875,6104700
137.625,138.625,135.125,136.53125,89.46178436279297,10346000
137.28125,137.59375,132.78125,133.125,87.22985076904297,12336900
132.9375,137.65625,132.875,137.5625,90.13748931884766,11778800
137.40625,138.234375,136.6875,138.1875,90.54701232910156,5659000
138.4375,138.5625,134.40625,134.75,88.29460906982422,7831700
132.625,136.125,130.15625,134.25,87.96696472167969,10897300
136.84375,139.453125,136.4375,139.3125,91.28416442871094,8767300
138.375,141.1875,138.375,139.90625,91.67324829101562,7373500
139.9375,141.03125,138.9375,140.53125,92.08274841308594,5290000
140.96875,141.9375,139.0,139.59375,91.46846771240234,5750700
138.75,139.5625,136.125,136.3125,89.31843566894531,9137600
137.125,137.65625,134.03125,136.6875,89.56417846679688,9345800
137.875,139.28125,136.625,139.28125,91.26371002197266,9762900
138.4375,141.09375,138.15625,140.53125,92.08274841308594,10154100
141.015625,143.6875,140.0625,142.953125,93.66969299316406,7752400
142.25,143.25,141.21875,142.46875,93.35234069824219,6753600
143.15625,143.90625,142.515625,142.703125,93.50592041015625,11395100
143.46875,143.75,142.375,142.78125,93.55707550048828,5187100
143.15625,144.296875,143.03125,143.78125,94.21231079101562,4042500
143.140625,144.0,142.5625,143.75,94.1918716430664,5231300
144.0625,144.0625,140.5625,140.5625,92.10325622558594,6123300
140.0,141.21875,137.25,140.03125,91.7551498413086,10635300
139.0,139.46875,136.53125,136.625,89.52323913574219,8569500
135.625,136.984375,133.015625,135.5625,88.82703399658203,17285300
137.46875,139.625,137.0,139.125,91.16132354736328,7668900
139.0625,140.109375,137.75,139.5625,91.44799041748047,8837700
138.578125,139.875,137.3125,137.375,90.01467895507812,6684100
137.3125,139.0,135.75,136.640625,89.53346252441406,6551100
135.75,136.375,134.3125,134.6875,88.25367736816406,5458500
134.875,136.1875,133.515625,135.375,88.70413970947266,7684300
134.34375,134.875,132.125,132.140625,86.5848617553711,5736900
133.625,134.96875,133.625,134.84375,88.35604858398438,3411600
136.46875,136.6875,135.3125,136.03125,89.1341323852539,5992000
135.125,136.59375,133.640625,133.6875,87.59840393066406,5336100
134.375,135.90625,133.265625,133.4375,87.43462371826172,6914100
132.5,133.5,129.75,132.28125,86.67698669433594,11201600
133.1875,134.0625,131.0,132.21875,86.63601684570312,7587200
131.875,133.875,131.5,133.34375,87.37320709228516,6996600
134.875,138.25,134.40625,137.71875,90.23989868164062,8883400
137.78125,138.34375,135.03125,135.515625,88.79632568359375,12888000
134.875,135.875,133.65625,133.65625,87.57793426513672,6529100
137.0625,139.46875,133.875,133.96875,87.78271484375,10276300
137.375,139.5625,136.71875,138.625,90.83372497558594,6405600
138.1875,138.8125,137.375,138.03125,90.44467163085938,5022900
139.25,139.40625,136.03125,136.140625,89.20582580566406,6070500
135.875,136.5,134.03125,134.40625,88.06936645507812,7678400
133.125,133.125,130.5625,130.96875,86.08019256591797,9065300
132.0625,133.46875,131.765625,132.71875,87.23040771484375,7235400
132.46875,134.96875,130.015625,130.015625,85.45375061035156,9616600
128.625,128.9375,126.09375,126.25,82.9787368774414,9994300
126.0,128.859375,125.53125,127.125,83.55388641357422,14331500
